category_id,views,likes,dislikes,comment_count,category_name,total_trending_days,published_year,published_month,published_week,published_day,published_hour,published_minute
24,684388,5433,626,755,Entertainment,11,2017,12,51,21,0,33
24,711771,5501,635,770,Entertainment,11,2017,12,51,21,0,33
24,730918,5545,640,770,Entertainment,11,2017,12,51,21,0,33
24,743035,5576,645,772,Entertainment,11,2017,12,51,21,0,33
24,751111,5589,648,773,Entertainment,11,2017,12,51,21,0,33
24,756379,5599,650,779,Entertainment,11,2017,12,51,21,0,33
10,783674,59623,1267,3243,Music,12,2017,12,51,20,5,0
10,1180312,72051,1645,3616,Music,12,2017,12,51,20,5,0
10,1451860,78535,1866,3984,Music,12,2017,12,51,20,5,0
10,1692712,83803,2011,4116,Music,12,2017,12,51,20,5,0
10,1904174,87798,2129,4245,Music,12,2017,12,51,20,5,0
10,2101798,91552,2250,4292,Music,12,2017,12,51,20,5,0
10,2307056,95138,2369,4410,Music,12,2017,12,51,20,5,0
10,2494925,98099,2471,4487,Music,12,2017,12,51,20,5,0
10,2697889,101081,2571,4614,Music,12,2017,12,51,20,5,0
10,2896976,103781,2674,4649,Music,12,2017,12,51,20,5,0
10,3088180,106250,2763,4705,Music,12,2017,12,51,20,5,0
10,3266179,108422,2843,4768,Music,12,2017,12,51,20,5,0
24,114797,6031,2770,1762,Entertainment,12,2017,12,51,20,18,0
24,209509,7540,4011,2600,Entertainment,12,2017,12,51,20,18,0
24,256870,7990,4274,2726,Entertainment,12,2017,12,51,20,18,0
24,290326,8283,4463,2290,Entertainment,12,2017,12,51,20,18,0
24,316518,8494,4632,2370,Entertainment,12,2017,12,51,20,18,0
24,338659,8651,4747,2456,Entertainment,12,2017,12,51,20,18,0
24,356641,8817,4838,2570,Entertainment,12,2017,12,51,20,18,0
24,370897,8925,4950,2615,Entertainment,12,2017,12,51,20,18,0
24,379165,9002,5019,2644,Entertainment,12,2017,12,51,20,18,0
24,386207,9083,5078,2698,Entertainment,12,2017,12,51,20,18,0
24,392601,9141,5121,2756,Entertainment,12,2017,12,51,20,18,0
24,398127,9204,5176,2758,Entertainment,12,2017,12,51,20,18,0
26,100264,2040,237,452,Howto & Style,1,2017,12,52,31,16,0
28,722776,17486,2487,3830,Science & Technology,5,2017,12,52,27,23,16
28,861821,18973,2917,4239,Science & Technology,5,2017,12,52,27,23,16
28,935954,19763,3135,2673,Science & Technology,5,2017,12,52,27,23,16
28,993629,20278,3252,2671,Science & Technology,5,2017,12,52,27,23,16
28,1063356,20974,3382,2775,Science & Technology,5,2017,12,52,27,23,16
27,540387,25424,808,2012,Education,7,2017,12,52,26,16,0
27,1232705,42782,2159,3454,Education,7,2017,12,52,26,16,0
27,1431295,46635,2357,3608,Education,7,2017,12,52,26,16,0
27,1566193,48613,2508,2819,Education,7,2017,12,52,26,16,0
27,1654492,49543,2596,2905,Education,7,2017,12,52,26,16,0
27,1680066,50086,2625,2881,Education,7,2017,12,52,26,16,0
27,1709373,50835,2646,2937,Education,7,2017,12,52,26,16,0
26,647752,16547,571,3107,Howto & Style,5,2017,12,52,26,16,0
26,683525,17086,599,3238,Howto & Style,5,2017,12,52,26,16,0
26,700109,17305,607,3232,Howto & Style,5,2017,12,52,26,16,0
26,710530,17460,611,3232,Howto & Style,5,2017,12,52,26,16,0
26,725421,17659,618,3275,Howto & Style,5,2017,12,52,26,16,0
17,1001371,8255,527,3010,Sports,6,2017,12,52,26,5,26
17,1057540,8505,569,2636,Sports,6,2017,12,52,26,5,26
17,1095344,8642,588,2633,Sports,6,2017,12,52,26,5,26
17,1116637,8719,597,2655,Sports,6,2017,12,52,26,5,26
17,1134148,8796,607,2650,Sports,6,2017,12,52,26,5,26
17,1145202,8821,619,2661,Sports,6,2017,12,52,26,5,26
24,8636,57,22,14,Entertainment,5,2017,12,52,26,15,7
24,10351,58,23,17,Entertainment,5,2017,12,52,26,15,7
24,11613,62,23,18,Entertainment,5,2017,12,52,26,15,7
24,12106,66,23,18,Entertainment,5,2017,12,52,26,15,7
24,12544,67,24,18,Entertainment,5,2017,12,52,26,15,7
22,223060,28635,191,1943,People & Blogs,10,2017,12,51,23,18,0
22,469508,42457,531,3024,People & Blogs,10,2017,12,51,23,18,0
22,623817,49744,756,3684,People & Blogs,10,2017,12,51,23,18,0
22,726598,54130,907,3911,People & Blogs,10,2017,12,51,23,18,0
22,781464,56388,973,4081,People & Blogs,10,2017,12,51,23,18,0
22,813551,58027,1010,4154,People & Blogs,10,2017,12,51,23,18,0
22,835764,59115,1033,4266,People & Blogs,10,2017,12,51,23,18,0
22,854447,60130,1047,4324,People & Blogs,10,2017,12,51,23,18,0
22,872315,61125,1055,4364,People & Blogs,10,2017,12,51,23,18,0
22,889056,62089,1061,4391,People & Blogs,10,2017,12,51,23,18,0
17,160530,7156,175,716,Sports,10,2017,12,51,23,16,30
17,263619,9456,261,1040,Sports,10,2017,12,51,23,16,30
17,331632,10881,329,1227,Sports,10,2017,12,51,23,16,30
17,381377,11860,373,1183,Sports,10,2017,12,51,23,16,30
17,415579,12616,404,1260,Sports,10,2017,12,51,23,16,30
17,435222,13041,414,1295,Sports,10,2017,12,51,23,16,30
17,447961,13329,418,1330,Sports,10,2017,12,51,23,16,30
17,455005,13502,420,1332,Sports,10,2017,12,51,23,16,30
17,460337,13655,421,1345,Sports,10,2017,12,51,23,16,30
17,466388,13783,422,1345,Sports,10,2017,12,51,23,16,30
15,35129,3026,35,465,Pets & Animals,8,2017,12,51,23,22,35
15,53541,3674,62,452,Pets & Animals,8,2017,12,51,23,22,35
15,65083,4054,76,529,Pets & Animals,8,2017,12,51,23,22,35
15,67410,4127,77,530,Pets & Animals,8,2017,12,51,23,22,35
15,69181,4215,77,557,Pets & Animals,8,2017,12,51,23,22,35
15,71747,4303,78,546,Pets & Animals,8,2017,12,51,23,22,35
15,73655,4365,81,551,Pets & Animals,8,2017,12,51,23,22,35
15,75273,4408,81,558,Pets & Animals,8,2017,12,51,23,22,35
25,53683,1244,80,524,News & Politics,11,2017,12,51,22,14,38
25,277115,3686,368,1324,News & Politics,11,2017,12,51,22,14,38
25,463686,5355,556,1918,News & Politics,11,2017,12,51,22,14,38
25,597345,6502,699,2246,News & Politics,11,2017,12,51,22,14,38
25,687496,7262,802,2486,News & Politics,11,2017,12,51,22,14,38
25,721566,7494,817,2550,News & Politics,11,2017,12,51,22,14,38
25,729675,7538,825,2581,News & Politics,11,2017,12,51,22,14,38
25,742248,7632,832,2613,News & Politics,11,2017,12,51,22,14,38
25,807907,8249,892,2792,News & Politics,11,2017,12,51,22,14,38
25,931798,9325,991,2987,News & Politics,11,2017,12,51,22,14,38
25,1015745,10000,1034,3127,News & Politics,11,2017,12,51,22,14,38
27,107035,4602,85,824,Education,11,2017,12,51,22,16,4
27,214063,6753,174,1097,Education,11,2017,12,51,22,16,4
27,276761,7904,214,1231,Education,11,2017,12,51,22,16,4
27,344968,9149,258,1219,Education,11,2017,12,51,22,16,4
27,386162,9934,288,1288,Education,11,2017,12,51,22,16,4
27,412452,10409,307,1434,Education,11,2017,12,51,22,16,4
27,430440,10721,317,1480,Education,11,2017,12,51,22,16,4
27,447812,10999,322,1489,Education,11,2017,12,51,22,16,4
27,460042,11174,328,1535,Education,11,2017,12,51,22,16,4
27,465635,11281,332,1520,Education,11,2017,12,51,22,16,4
27,474698,11434,336,1537,Education,11,2017,12,51,22,16,4
10,383425,47687,815,3551,Music,11,2017,12,51,22,17,0
10,671804,60701,1111,4079,Music,11,2017,12,51,22,17,0
10,828163,65326,1244,4276,Music,11,2017,12,51,22,17,0
10,945188,68358,1344,4375,Music,11,2017,12,51,22,17,0
10,1048029,70627,1414,4117,Music,11,2017,12,51,22,17,0
10,1149187,72355,1482,4162,Music,11,2017,12,51,22,17,0
10,1245087,74011,1549,4205,Music,11,2017,12,51,22,17,0
10,1323312,75107,1585,4230,Music,11,2017,12,51,22,17,0
10,1393101,75962,1612,4252,Music,11,2017,12,51,22,17,0
10,1459309,76658,1644,4268,Music,11,2017,12,51,22,17,0
10,1509716,77243,1665,4279,Music,11,2017,12,51,22,17,0
24,64293,2028,57,465,Entertainment,12,2017,12,51,21,12,0
24,192016,4545,253,1407,Entertainment,12,2017,12,51,21,12,0
24,331914,6932,429,2231,Entertainment,12,2017,12,51,21,12,0
24,485264,9285,563,2520,Entertainment,12,2017,12,51,21,12,0
24,614656,11102,618,2994,Entertainment,12,2017,12,51,21,12,0
24,750339,12925,671,3720,Entertainment,12,2017,12,51,21,12,0
24,855645,14254,739,4251,Entertainment,12,2017,12,51,21,12,0
24,963569,15645,788,4809,Entertainment,12,2017,12,51,21,12,0
24,1063803,16835,831,5337,Entertainment,12,2017,12,51,21,12,0
24,1147618,17821,881,5839,Entertainment,12,2017,12,51,21,12,0
24,1216322,18573,925,6219,Entertainment,12,2017,12,51,21,12,0
24,1294681,19580,965,6619,Entertainment,12,2017,12,51,21,12,0
27,1081357,79641,901,5789,Education,12,2017,12,51,21,13,38
27,1590567,96053,1236,7138,Education,12,2017,12,51,21,13,38
27,1715589,100379,1299,7421,Education,12,2017,12,51,21,13,38
27,1776997,102561,1328,6446,Education,12,2017,12,51,21,13,38
27,1816521,103988,1352,6464,Education,12,2017,12,51,21,13,38
27,1851183,105292,1375,6551,Education,12,2017,12,51,21,13,38
27,1888020,106455,1390,6617,Education,12,2017,12,51,21,13,38
27,1917008,107347,1403,6681,Education,12,2017,12,51,21,13,38
27,1938017,108039,1410,6736,Education,12,2017,12,51,21,13,38
27,1954952,108592,1414,6790,Education,12,2017,12,51,21,13,38
27,1968632,108991,1416,6815,Education,12,2017,12,51,21,13,38
27,1984239,109450,1419,6875,Education,12,2017,12,51,21,13,38
10,2673454,244699,35083,24784,Music,13,2017,12,51,20,20,0
10,7842032,418838,78831,44688,Music,13,2017,12,51,20,20,0
10,12023527,519157,101457,52759,Music,13,2017,12,51,20,20,0
10,14976349,584054,115522,65420,Music,13,2017,12,51,20,20,0
10,17476646,628011,124555,68620,Music,13,2017,12,51,20,20,0
10,19430162,660949,131554,70409,Music,13,2017,12,51,20,20,0
10,21344664,690283,137707,72303,Music,13,2017,12,51,20,20,0
10,23493283,720534,144152,73939,Music,13,2017,12,51,20,20,0
10,25731876,748064,150029,76132,Music,13,2017,12,51,20,20,0
10,27723596,770906,154663,77785,Music,13,2017,12,51,20,20,0
10,29669903,790568,158437,79160,Music,13,2017,12,51,20,20,0
10,31725714,806649,161715,80518,Music,13,2017,12,51,20,20,0
10,33420138,821971,165109,81388,Music,13,2017,12,51,20,20,0
24,47974,4461,31,410,Entertainment,11,2017,12,51,22,11,30
24,71276,5127,48,480,Entertainment,11,2017,12,51,22,11,30
24,81113,5345,53,498,Entertainment,11,2017,12,51,22,11,30
24,88497,5501,55,497,Entertainment,11,2017,12,51,22,11,30
24,95037,5614,56,506,Entertainment,11,2017,12,51,22,11,30
24,101050,5732,66,533,Entertainment,11,2017,12,51,22,11,30
24,107809,5844,75,537,Entertainment,11,2017,12,51,22,11,30
24,113842,5930,77,547,Entertainment,11,2017,12,51,22,11,30
24,119019,6001,80,550,Entertainment,11,2017,12,51,22,11,30
24,125300,6077,82,551,Entertainment,11,2017,12,51,22,11,30
24,133049,6173,86,571,Entertainment,11,2017,12,51,22,11,30
23,1529801,134986,642,8941,Comedy,12,2017,12,51,21,14,14
23,2034518,160831,908,10185,Comedy,12,2017,12,51,21,14,14
23,2291357,172717,1022,10764,Comedy,12,2017,12,51,21,14,14
23,2441542,178876,1085,11506,Comedy,12,2017,12,51,21,14,14
23,2534576,182470,1123,11656,Comedy,12,2017,12,51,21,14,14
23,2619052,185815,1157,11876,Comedy,12,2017,12,51,21,14,14
23,2694075,188720,1199,12005,Comedy,12,2017,12,51,21,14,14
23,2753422,190669,1225,12175,Comedy,12,2017,12,51,21,14,14
23,2800574,192127,1241,12321,Comedy,12,2017,12,51,21,14,14
23,2843629,193459,1252,12420,Comedy,12,2017,12,51,21,14,14
23,2874050,194382,1264,12518,Comedy,12,2017,12,51,21,14,14
23,2910915,195530,1278,12583,Comedy,12,2017,12,51,21,14,14
1,931830,19685,733,1296,Film & Animation,13,2017,12,51,20,15,43
1,1950782,36227,1980,2552,Film & Animation,13,2017,12,51,20,15,43
1,2477340,42565,2367,2485,Film & Animation,13,2017,12,51,20,15,43
1,2837820,45811,2624,2589,Film & Animation,13,2017,12,51,20,15,43
1,3090674,47472,2826,2725,Film & Animation,13,2017,12,51,20,15,43
1,3299667,48488,2991,2760,Film & Animation,13,2017,12,51,20,15,43
1,3508701,49400,3175,2805,Film & Animation,13,2017,12,51,20,15,43
1,3707659,50200,3312,2828,Film & Animation,13,2017,12,51,20,15,43
1,3915324,51009,3454,2832,Film & Animation,13,2017,12,51,20,15,43
1,4086889,51577,3587,2843,Film & Animation,13,2017,12,51,20,15,43
1,4263871,52027,3695,2879,Film & Animation,13,2017,12,51,20,15,43
1,4354142,52244,3734,2869,Film & Animation,13,2017,12,51,20,15,43
1,4376750,52381,3744,2881,Film & Animation,13,2017,12,51,20,15,43
10,217025,31306,161,1698,Music,11,2017,12,51,21,23,9
10,279164,33710,206,1777,Music,11,2017,12,51,21,23,9
10,324587,34769,229,1831,Music,11,2017,12,51,21,23,9
10,360443,35622,257,1843,Music,11,2017,12,51,21,23,9
10,387671,36287,277,1881,Music,11,2017,12,51,21,23,9
10,416490,37181,291,1912,Music,11,2017,12,51,21,23,9
10,440580,37782,314,1940,Music,11,2017,12,51,21,23,9
10,458981,38150,328,1939,Music,11,2017,12,51,21,23,9
10,478040,38472,341,1945,Music,11,2017,12,51,21,23,9
10,501976,38765,352,1968,Music,11,2017,12,51,21,23,9
10,519197,39056,359,1968,Music,11,2017,12,51,21,23,9
26,101783,4822,96,1319,Howto & Style,11,2017,12,51,22,8,30
26,137312,5738,125,1421,Howto & Style,11,2017,12,51,22,8,30
26,154514,6105,135,1464,Howto & Style,11,2017,12,51,22,8,30
26,178305,6476,143,1554,Howto & Style,11,2017,12,51,22,8,30
26,199637,6786,158,1586,Howto & Style,11,2017,12,51,22,8,30
26,216808,7038,164,1635,Howto & Style,11,2017,12,51,22,8,30
26,227097,7216,167,1702,Howto & Style,11,2017,12,51,22,8,30
26,236377,7382,176,1732,Howto & Style,11,2017,12,51,22,8,30
26,245772,7526,181,1729,Howto & Style,11,2017,12,51,22,8,30
26,253423,7626,182,1772,Howto & Style,11,2017,12,51,22,8,30
26,262018,7749,189,1816,Howto & Style,11,2017,12,51,22,8,30
28,267900,15931,223,1836,Science & Technology,12,2017,12,51,21,14,0
28,359432,17889,363,2053,Science & Technology,12,2017,12,51,21,14,0
28,393893,18486,405,2115,Science & Technology,12,2017,12,51,21,14,0
28,405626,18809,414,2167,Science & Technology,12,2017,12,51,21,14,0
28,412801,18992,419,2210,Science & Technology,12,2017,12,51,21,14,0
28,420131,19189,424,2209,Science & Technology,12,2017,12,51,21,14,0
28,431116,19479,435,2212,Science & Technology,12,2017,12,51,21,14,0
28,436824,19616,438,2232,Science & Technology,12,2017,12,51,21,14,0
28,440293,19699,443,2242,Science & Technology,12,2017,12,51,21,14,0
28,443162,19761,443,2250,Science & Technology,12,2017,12,51,21,14,0
28,445540,19817,444,2251,Science & Technology,12,2017,12,51,21,14,0
28,448413,19857,448,2255,Science & Technology,12,2017,12,51,21,14,0
10,5050147,255343,11130,21809,Music,13,2017,12,51,19,20,0
10,7729028,325582,15176,26578,Music,13,2017,12,51,19,20,0
10,11542143,394638,19028,30024,Music,13,2017,12,51,19,20,0
10,15191078,444885,22111,32226,Music,13,2017,12,51,19,20,0
10,18826204,486542,24877,33645,Music,13,2017,12,51,19,20,0
10,21993346,520224,27146,35134,Music,13,2017,12,51,19,20,0
10,25184395,553601,29570,36309,Music,13,2017,12,51,19,20,0
10,28474364,588244,31954,38014,Music,13,2017,12,51,19,20,0
10,31873225,621537,34351,39214,Music,13,2017,12,51,19,20,0
10,35374613,651507,36709,40417,Music,13,2017,12,51,19,20,0
10,38902263,678809,38876,41543,Music,13,2017,12,51,19,20,0
10,42895122,704609,41098,42483,Music,13,2017,12,51,19,20,0
10,45938392,728696,43049,43541,Music,13,2017,12,51,19,20,0
10,110762,2713,132,222,Music,12,2017,12,51,21,5,0
10,234268,4027,264,273,Music,12,2017,12,51,21,5,0
10,309183,4644,335,308,Music,12,2017,12,51,21,5,0
10,362280,5053,374,341,Music,12,2017,12,51,21,5,0
10,399897,5411,420,338,Music,12,2017,12,51,21,5,0
10,436104,5778,458,380,Music,12,2017,12,51,21,5,0
10,477816,6136,499,394,Music,12,2017,12,51,21,5,0
10,513876,6368,556,403,Music,12,2017,12,51,21,5,0
10,549272,6590,596,403,Music,12,2017,12,51,21,5,0
10,577828,6771,637,394,Music,12,2017,12,51,21,5,0
10,602785,6951,659,402,Music,12,2017,12,51,21,5,0
10,624894,7103,677,410,Music,12,2017,12,51,21,5,0
22,270902,5370,1014,768,People & Blogs,12,2017,12,51,21,7,0
22,359441,6206,1470,1058,People & Blogs,12,2017,12,51,21,7,0
22,391988,6492,1590,1087,People & Blogs,12,2017,12,51,21,7,0
22,410343,6656,1647,1132,People & Blogs,12,2017,12,51,21,7,0
22,424351,6760,1720,1181,People & Blogs,12,2017,12,51,21,7,0
22,438901,6867,1755,900,People & Blogs,12,2017,12,51,21,7,0
22,453264,6977,1789,928,People & Blogs,12,2017,12,51,21,7,0
22,473723,7056,1830,949,People & Blogs,12,2017,12,51,21,7,0
22,490416,7122,1873,988,People & Blogs,12,2017,12,51,21,7,0
22,503175,7183,1884,987,People & Blogs,12,2017,12,51,21,7,0
22,512801,7228,1889,994,People & Blogs,12,2017,12,51,21,7,0
22,521883,7267,1900,996,People & Blogs,12,2017,12,51,21,7,0
25,8120,199,9,130,News & Politics,11,2017,12,51,22,4,31
25,27473,670,24,446,News & Politics,11,2017,12,51,22,4,31
25,82456,1595,55,783,News & Politics,11,2017,12,51,22,4,31
25,195112,3496,128,1491,News & Politics,11,2017,12,51,22,4,31
25,348963,6213,222,2736,News & Politics,11,2017,12,51,22,4,31
25,436267,7564,276,3223,News & Politics,11,2017,12,51,22,4,31
25,458624,7841,289,3354,News & Politics,11,2017,12,51,22,4,31
25,465364,7920,293,3414,News & Politics,11,2017,12,51,22,4,31
25,468666,7957,295,3401,News & Politics,11,2017,12,51,22,4,31
25,469599,7967,295,3408,News & Politics,11,2017,12,51,22,4,31
25,470348,7972,295,3413,News & Politics,11,2017,12,51,22,4,31
23,129243,4363,91,443,Comedy,11,2017,12,51,22,11,40
23,160898,4900,114,485,Comedy,11,2017,12,51,22,11,40
23,170913,5049,118,516,Comedy,11,2017,12,51,22,11,40
23,178480,5185,120,518,Comedy,11,2017,12,51,22,11,40
23,184075,5279,120,522,Comedy,11,2017,12,51,22,11,40
23,188643,5349,124,526,Comedy,11,2017,12,51,22,11,40
23,193779,5430,125,521,Comedy,11,2017,12,51,22,11,40
23,197685,5488,125,523,Comedy,11,2017,12,51,22,11,40
23,201859,5569,127,518,Comedy,11,2017,12,51,22,11,40
23,204483,5616,127,500,Comedy,11,2017,12,51,22,11,40
23,207749,5660,131,502,Comedy,11,2017,12,51,22,11,40
10,6377,414,16,35,Music,11,2017,12,51,22,15,58
10,10505,565,22,41,Music,11,2017,12,51,22,15,58
10,12685,622,24,49,Music,11,2017,12,51,22,15,58
10,13945,659,27,49,Music,11,2017,12,51,22,15,58
10,14801,680,27,52,Music,11,2017,12,51,22,15,58
10,15449,697,27,52,Music,11,2017,12,51,22,15,58
10,15838,702,28,52,Music,11,2017,12,51,22,15,58
10,16121,705,28,52,Music,11,2017,12,51,22,15,58
10,16241,709,29,52,Music,11,2017,12,51,22,15,58
10,16335,714,29,52,Music,11,2017,12,51,22,15,58
10,16425,720,29,53,Music,11,2017,12,51,22,15,58
25,23045,489,96,155,News & Politics,12,2017,12,51,21,15,38
25,49492,676,233,353,News & Politics,12,2017,12,51,21,15,38
25,60755,732,266,390,News & Politics,12,2017,12,51,21,15,38
25,63014,733,267,255,News & Politics,12,2017,12,51,21,15,38
25,64239,738,268,256,News & Politics,12,2017,12,51,21,15,38
25,65060,740,269,256,News & Politics,12,2017,12,51,21,15,38
25,65708,744,270,260,News & Politics,12,2017,12,51,21,15,38
25,66739,746,271,258,News & Politics,12,2017,12,51,21,15,38
25,67468,747,272,260,News & Politics,12,2017,12,51,21,15,38
25,68064,749,272,258,News & Politics,12,2017,12,51,21,15,38
25,68427,749,272,260,News & Politics,12,2017,12,51,21,15,38
25,68886,752,272,260,News & Politics,12,2017,12,51,21,15,38
24,90662,1836,100,172,Entertainment,10,2017,12,51,23,12,41
24,93199,1870,106,184,Entertainment,10,2017,12,51,23,12,41
24,94220,1882,112,190,Entertainment,10,2017,12,51,23,12,41
24,94863,1889,115,194,Entertainment,10,2017,12,51,23,12,41
24,95459,1897,116,202,Entertainment,10,2017,12,51,23,12,41
24,95990,1906,117,202,Entertainment,10,2017,12,51,23,12,41
24,96493,1915,118,203,Entertainment,10,2017,12,51,23,12,41
24,96829,1922,119,204,Entertainment,10,2017,12,51,23,12,41
24,97029,1923,119,206,Entertainment,10,2017,12,51,23,12,41
24,97192,1924,119,206,Entertainment,10,2017,12,51,23,12,41
10,15672,45,7,14,Music,10,2017,12,51,22,17,30
10,18982,60,7,14,Music,10,2017,12,51,22,17,30
10,21028,65,7,15,Music,10,2017,12,51,22,17,30
10,21972,66,7,15,Music,10,2017,12,51,22,17,30
10,22561,69,8,15,Music,10,2017,12,51,22,17,30
10,22929,71,8,15,Music,10,2017,12,51,22,17,30
10,23341,73,9,16,Music,10,2017,12,51,22,17,30
10,23764,74,9,16,Music,10,2017,12,51,22,17,30
10,24161,74,9,16,Music,10,2017,12,51,22,17,30
10,24371,74,9,16,Music,10,2017,12,51,22,17,30
17,2863,2,0,0,Sports,8,2009,12,51,15,23,26
17,2987,2,0,0,Sports,8,2009,12,51,15,23,26
17,3052,2,0,0,Sports,8,2009,12,51,15,23,26
17,3085,2,0,0,Sports,8,2009,12,51,15,23,26
17,3111,2,0,0,Sports,8,2009,12,51,15,23,26
17,3130,2,0,0,Sports,8,2009,12,51,15,23,26
17,3148,3,0,0,Sports,8,2009,12,51,15,23,26
17,3170,4,0,1,Sports,8,2009,12,51,15,23,26
22,77149,3405,43,451,People & Blogs,11,2017,12,51,22,7,0
22,98286,3989,52,475,People & Blogs,11,2017,12,51,22,7,0
22,107842,4239,55,509,People & Blogs,11,2017,12,51,22,7,0
22,115522,4435,56,527,People & Blogs,11,2017,12,51,22,7,0
22,119071,4486,57,540,People & Blogs,11,2017,12,51,22,7,0
22,122095,4544,58,540,People & Blogs,11,2017,12,51,22,7,0
22,124364,4596,60,543,People & Blogs,11,2017,12,51,22,7,0
22,126083,4629,62,543,People & Blogs,11,2017,12,51,22,7,0
22,127607,4667,63,551,People & Blogs,11,2017,12,51,22,7,0
22,128911,4688,64,551,People & Blogs,11,2017,12,51,22,7,0
22,130546,4736,64,553,People & Blogs,11,2017,12,51,22,7,0
10,1514148,116404,713,12334,Music,6,2017,12,51,20,15,1
10,2127838,152733,974,14607,Music,6,2017,12,51,20,15,1
10,2905153,194193,1337,17467,Music,6,2017,12,51,20,15,1
10,3653400,223235,1672,19206,Music,6,2017,12,51,20,15,1
10,4270418,236294,1922,20403,Music,6,2017,12,51,20,15,1
10,4795193,248867,2097,21392,Music,6,2017,12,51,20,15,1
24,3963,21,6,5,Entertainment,9,2017,12,51,22,14,0
24,4439,23,9,5,Entertainment,9,2017,12,51,22,14,0
24,4816,23,10,7,Entertainment,9,2017,12,51,22,14,0
24,5222,24,10,8,Entertainment,9,2017,12,51,22,14,0
